-93.362,35.039
-122.1,37.717
-119.89,38.633
-120.72,38.429
-121.65,39.648
-120.56,38.168
-122.15,39.187
-122.06,37.942
-124.11,41.735
-120.57,38.769
-119.9,36.638
-122.29,39.63
-123.99,40.747
-115.49,32.963
-117.69,36.709
-118.68,35.296
-119.81,36.155
-122.75,39.023
-120.72,40.612
-118.23,34.089
-120.03,37.035
-122.58,37.986
-120,37.595
-123.43,39.363
-120.67,37.246
-120.79,41.527
-118.96,37.854
-121.53,36.451
-122.33,38.354
-120.81,39.271
-117.86,33.732
-120.95,38.972
-120.85,40.02
-116.8,33.783
-121.39,38.561
-121.29,36.746
-116.98,34.392
-117.06,32.905
-122.44,37.76
-121.28,37.946
-120.59,35.374
-122.33,37.531
-120.07,34.649
-121.91,37.307
-121.97,37.002
-122.12,40.689
-120.53,39.582
-122.5,41.615
-122.05,38.236
-122.77,38.44
-120.96,37.614
-121.66,39.076
-122.14,40.123
-123.07,40.667
-119.17,36.235
-120.23,37.982
-119.05,34.277
-121.78,38.634
-121.42,39.208
-104.87,39.867
-105.8,37.51
-104.84,39.642
-107.11,37.216
-102.53,37.349
-103.06,38.07
-105.2,40.058
-106.09,38.658
-102.52,38.817
-105.61,39.717
-106.07,37.185
-105.5,37.289
-103.79,38.225
-105.42,38.129
-107.91,38.814
-104.97,39.726
-108.59,37.761
-104.89,39.461
-106.71,39.588
-104.29,39.294
-104.75,38.865
-105.3,38.428
-107.65,39.536
-105.5,39.842
-106.07,40.088
-107.01,38.606
-107.27,37.823
-104.96,37.608
-106.27,40.649
-105.14,39.727
-102.64,38.449
-102.55,39.326
-106.31,39.215
-107.8,37.265
-105.21,40.534
-104.38,37.24
-103.57,39.105
-103.13,40.663
-108.51,39.095
-106.92,37.701
-108.14,40.56
-108.58,37.354
-108.15,38.414
-103.8,40.264
-103.7,38.016
-107.77,38.147
-105.72,39.171
-102.41,40.598
-106.9,39.239
-102.43,38.062
-104.62,38.236
-108.28,40.011
-106.33,37.637
-106.95,40.462
-106.21,38.1
-107.67,37.809
-108.37,38.022
-102.33,40.907
-106.07,39.575
-105.16,38.912
-103.14,40.082
